Reaction ID,Reaction Name,Equation,Compartment,minimalmodelnoaperture_pfba,minimalmodelnoaperture_max,minimalmodelnoaperture_min,minimalmodel_pfba,minimalmodel_max,minimalmodel_min
SUCCINYL_COA_HYDROLASE_RXN_m_me_1,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_me_1,SUC_COA_m_me_1 + WATER_m_me_1 --> CO_A_m_me_1 + PROTON_m_me_1 + SUC_m_me_1,m_me_1,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_me_2,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_me_2,SUC_COA_m_me_2 + WATER_m_me_2 --> CO_A_m_me_2 + PROTON_m_me_2 + SUC_m_me_2,m_me_2,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_me_3,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_me_3,SUC_COA_m_me_3 + WATER_m_me_3 --> CO_A_m_me_3 + PROTON_m_me_3 + SUC_m_me_3,m_me_3,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_me_4,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_me_4,SUC_COA_m_me_4 + WATER_m_me_4 --> CO_A_m_me_4 + PROTON_m_me_4 + SUC_m_me_4,m_me_4,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_gc_1,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_gc_1,SUC_COA_m_gc_1 + WATER_m_gc_1 --> CO_A_m_gc_1 + PROTON_m_gc_1 + SUC_m_gc_1,m_gc_1,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_gc_2,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_gc_2,SUC_COA_m_gc_2 + WATER_m_gc_2 --> CO_A_m_gc_2 + PROTON_m_gc_2 + SUC_m_gc_2,m_gc_2,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_gc_3,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_gc_3,SUC_COA_m_gc_3 + WATER_m_gc_3 --> CO_A_m_gc_3 + PROTON_m_gc_3 + SUC_m_gc_3,m_gc_3,0.0,NA,NA,0.0,NA,NA
SUCCINYL_COA_HYDROLASE_RXN_m_gc_4,SUCCINYL-COA-HYDROLASE-RXN:Succinyl-CoA hydrolase_gc_4,SUC_COA_m_gc_4 + WATER_m_gc_4 --> CO_A_m_gc_4 + PROTON_m_gc_4 + SUC_m_gc_4,m_gc_4,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_me_1,pHIS_biomass_me_1,HIS_tRNAs_c_me_1 + 2.0 PROTON_c_me_1 + pHIS_b_me_1 <-- Charged_HIS_tRNAs_c_me_1 + Protein_polymerisation_cost_c_me_1 + Protein_processing_cost_c_me_1 + Protein_tranlocation_cost_c_me_1 + WATER_c_me_1,biomass_me_1,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_me_2,pHIS_biomass_me_2,HIS_tRNAs_c_me_2 + 2.0 PROTON_c_me_2 + pHIS_b_me_2 <-- Charged_HIS_tRNAs_c_me_2 + Protein_polymerisation_cost_c_me_2 + Protein_processing_cost_c_me_2 + Protein_tranlocation_cost_c_me_2 + WATER_c_me_2,biomass_me_2,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_me_3,pHIS_biomass_me_3,HIS_tRNAs_c_me_3 + 2.0 PROTON_c_me_3 + pHIS_b_me_3 <-- Charged_HIS_tRNAs_c_me_3 + Protein_polymerisation_cost_c_me_3 + Protein_processing_cost_c_me_3 + Protein_tranlocation_cost_c_me_3 + WATER_c_me_3,biomass_me_3,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_me_4,pHIS_biomass_me_4,HIS_tRNAs_c_me_4 + 2.0 PROTON_c_me_4 + pHIS_b_me_4 <-- Charged_HIS_tRNAs_c_me_4 + Protein_polymerisation_cost_c_me_4 + Protein_processing_cost_c_me_4 + Protein_tranlocation_cost_c_me_4 + WATER_c_me_4,biomass_me_4,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_gc_1,pHIS_biomass_gc_1,HIS_tRNAs_c_gc_1 + 2.0 PROTON_c_gc_1 + pHIS_b_gc_1 <-- Charged_HIS_tRNAs_c_gc_1 + Protein_polymerisation_cost_c_gc_1 + Protein_processing_cost_c_gc_1 + Protein_tranlocation_cost_c_gc_1 + WATER_c_gc_1,biomass_gc_1,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_gc_2,pHIS_biomass_gc_2,HIS_tRNAs_c_gc_2 + 2.0 PROTON_c_gc_2 + pHIS_b_gc_2 <-- Charged_HIS_tRNAs_c_gc_2 + Protein_polymerisation_cost_c_gc_2 + Protein_processing_cost_c_gc_2 + Protein_tranlocation_cost_c_gc_2 + WATER_c_gc_2,biomass_gc_2,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_gc_3,pHIS_biomass_gc_3,HIS_tRNAs_c_gc_3 + 2.0 PROTON_c_gc_3 + pHIS_b_gc_3 <-- Charged_HIS_tRNAs_c_gc_3 + Protein_polymerisation_cost_c_gc_3 + Protein_processing_cost_c_gc_3 + Protein_tranlocation_cost_c_gc_3 + WATER_c_gc_3,biomass_gc_3,0.0,NA,NA,0.0,NA,NA
pHIS_biomass_gc_4,pHIS_biomass_gc_4,HIS_tRNAs_c_gc_4 + 2.0 PROTON_c_gc_4 + pHIS_b_gc_4 <-- Charged_HIS_tRNAs_c_gc_4 + Protein_polymerisation_cost_c_gc_4 + Protein_processing_cost_c_gc_4 + Protein_tranlocation_cost_c_gc_4 + WATER_c_gc_4,biomass_gc_4,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_me_1,BHBDCLOS-RXN:NIL_me_1,CPD_650_x_me_1 + NAD_x_me_1 --> ACETOACETYL_COA_x_me_1 + NADH_x_me_1 + PROTON_x_me_1,x_me_1,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_me_2,BHBDCLOS-RXN:NIL_me_2,CPD_650_x_me_2 + NAD_x_me_2 --> ACETOACETYL_COA_x_me_2 + NADH_x_me_2 + PROTON_x_me_2,x_me_2,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_me_3,BHBDCLOS-RXN:NIL_me_3,CPD_650_x_me_3 + NAD_x_me_3 --> ACETOACETYL_COA_x_me_3 + NADH_x_me_3 + PROTON_x_me_3,x_me_3,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_me_4,BHBDCLOS-RXN:NIL_me_4,CPD_650_x_me_4 + NAD_x_me_4 --> ACETOACETYL_COA_x_me_4 + NADH_x_me_4 + PROTON_x_me_4,x_me_4,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_gc_1,BHBDCLOS-RXN:NIL_gc_1,CPD_650_x_gc_1 + NAD_x_gc_1 --> ACETOACETYL_COA_x_gc_1 + NADH_x_gc_1 + PROTON_x_gc_1,x_gc_1,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_gc_2,BHBDCLOS-RXN:NIL_gc_2,CPD_650_x_gc_2 + NAD_x_gc_2 --> ACETOACETYL_COA_x_gc_2 + NADH_x_gc_2 + PROTON_x_gc_2,x_gc_2,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_gc_3,BHBDCLOS-RXN:NIL_gc_3,CPD_650_x_gc_3 + NAD_x_gc_3 --> ACETOACETYL_COA_x_gc_3 + NADH_x_gc_3 + PROTON_x_gc_3,x_gc_3,0.0,NA,NA,0.0,NA,NA
BHBDCLOS_RXN_x_gc_4,BHBDCLOS-RXN:NIL_gc_4,CPD_650_x_gc_4 + NAD_x_gc_4 --> ACETOACETYL_COA_x_gc_4 + NADH_x_gc_4 + PROTON_x_gc_4,x_gc_4,0.0,NA,NA,-8.050127512924198e-34,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_1,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_me_1,6.83 PROTON_p_me_1 + 6.0 Reduced_ferredoxins_p_me_1 + 0.83 SO3_p_me_1 + 0.17 aSO3_p_me_1 --> HS_p_me_1 + 6.0 Oxidized_ferredoxins_p_me_1 + 3.0 WATER_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_2,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_me_2,6.83 PROTON_p_me_2 + 6.0 Reduced_ferredoxins_p_me_2 + 0.83 SO3_p_me_2 + 0.17 aSO3_p_me_2 --> HS_p_me_2 + 6.0 Oxidized_ferredoxins_p_me_2 + 3.0 WATER_p_me_2,p_me_2,0.006945626983805702,NA,NA,0.006945036707283908,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_3,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_me_3,6.83 PROTON_p_me_3 + 6.0 Reduced_ferredoxins_p_me_3 + 0.83 SO3_p_me_3 + 0.17 aSO3_p_me_3 --> HS_p_me_3 + 6.0 Oxidized_ferredoxins_p_me_3 + 3.0 WATER_p_me_3,p_me_3,0.009361497239076215,NA,NA,0.009360701648947868,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_4,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_me_4,6.83 PROTON_p_me_4 + 6.0 Reduced_ferredoxins_p_me_4 + 0.83 SO3_p_me_4 + 0.17 aSO3_p_me_4 --> HS_p_me_4 + 6.0 Oxidized_ferredoxins_p_me_4 + 3.0 WATER_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_1,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_gc_1,6.83 PROTON_p_gc_1 + 6.0 Reduced_ferredoxins_p_gc_1 + 0.83 SO3_p_gc_1 + 0.17 aSO3_p_gc_1 --> HS_p_gc_1 + 6.0 Oxidized_ferredoxins_p_gc_1 + 3.0 WATER_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_2,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_gc_2,6.83 PROTON_p_gc_2 + 6.0 Reduced_ferredoxins_p_gc_2 + 0.83 SO3_p_gc_2 + 0.17 aSO3_p_gc_2 --> HS_p_gc_2 + 6.0 Oxidized_ferredoxins_p_gc_2 + 3.0 WATER_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_3,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_gc_3,6.83 PROTON_p_gc_3 + 6.0 Reduced_ferredoxins_p_gc_3 + 0.83 SO3_p_gc_3 + 0.17 aSO3_p_gc_3 --> HS_p_gc_3 + 6.0 Oxidized_ferredoxins_p_gc_3 + 3.0 WATER_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_4,SULFITE-REDUCTASE-FERREDOXIN-RXN:Sulfite reductase (ferredoxin)_gc_4,6.83 PROTON_p_gc_4 + 6.0 Reduced_ferredoxins_p_gc_4 + 0.83 SO3_p_gc_4 + 0.17 aSO3_p_gc_4 --> HS_p_gc_4 + 6.0 Oxidized_ferredoxins_p_gc_4 + 3.0 WATER_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_me_1,GLUTKIN-RXN:Glutamate 5-kinase_me_1,0.65 ATP_c_me_1 + GLT_c_me_1 + 0.35 aATP_c_me_1 --> 0.5 ADP_c_me_1 + 0.91 L_GLUTAMATE_5_P_c_me_1 + 0.76 PROTON_c_me_1 + 0.5 aADP_c_me_1 + 0.09 aL_GLUTAMATE_5_P_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_me_2,GLUTKIN-RXN:Glutamate 5-kinase_me_2,0.65 ATP_c_me_2 + GLT_c_me_2 + 0.35 aATP_c_me_2 --> 0.5 ADP_c_me_2 + 0.91 L_GLUTAMATE_5_P_c_me_2 + 0.76 PROTON_c_me_2 + 0.5 aADP_c_me_2 + 0.09 aL_GLUTAMATE_5_P_c_me_2,c_me_2,0.0034728134918906657,NA,NA,0.003472518353641968,NA,NA
GLUTKIN_RXN_c_me_3,GLUTKIN-RXN:Glutamate 5-kinase_me_3,0.65 ATP_c_me_3 + GLT_c_me_3 + 0.35 aATP_c_me_3 --> 0.5 ADP_c_me_3 + 0.91 L_GLUTAMATE_5_P_c_me_3 + 0.76 PROTON_c_me_3 + 0.5 aADP_c_me_3 + 0.09 aL_GLUTAMATE_5_P_c_me_3,c_me_3,0.0046807486195212305,NA,NA,0.004680350824473933,NA,NA
GLUTKIN_RXN_c_me_4,GLUTKIN-RXN:Glutamate 5-kinase_me_4,0.65 ATP_c_me_4 + GLT_c_me_4 + 0.35 aATP_c_me_4 --> 0.5 ADP_c_me_4 + 0.91 L_GLUTAMATE_5_P_c_me_4 + 0.76 PROTON_c_me_4 + 0.5 aADP_c_me_4 + 0.09 aL_GLUTAMATE_5_P_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_gc_1,GLUTKIN-RXN:Glutamate 5-kinase_gc_1,0.65 ATP_c_gc_1 + GLT_c_gc_1 + 0.35 aATP_c_gc_1 --> 0.5 ADP_c_gc_1 + 0.91 L_GLUTAMATE_5_P_c_gc_1 + 0.76 PROTON_c_gc_1 + 0.5 aADP_c_gc_1 + 0.09 aL_GLUTAMATE_5_P_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_gc_2,GLUTKIN-RXN:Glutamate 5-kinase_gc_2,0.65 ATP_c_gc_2 + GLT_c_gc_2 + 0.35 aATP_c_gc_2 --> 0.5 ADP_c_gc_2 + 0.91 L_GLUTAMATE_5_P_c_gc_2 + 0.76 PROTON_c_gc_2 + 0.5 aADP_c_gc_2 + 0.09 aL_GLUTAMATE_5_P_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_gc_3,GLUTKIN-RXN:Glutamate 5-kinase_gc_3,0.65 ATP_c_gc_3 + GLT_c_gc_3 + 0.35 aATP_c_gc_3 --> 0.5 ADP_c_gc_3 + 0.91 L_GLUTAMATE_5_P_c_gc_3 + 0.76 PROTON_c_gc_3 + 0.5 aADP_c_gc_3 + 0.09 aL_GLUTAMATE_5_P_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
GLUTKIN_RXN_c_gc_4,GLUTKIN-RXN:Glutamate 5-kinase_gc_4,0.65 ATP_c_gc_4 + GLT_c_gc_4 + 0.35 aATP_c_gc_4 --> 0.5 ADP_c_gc_4 + 0.91 L_GLUTAMATE_5_P_c_gc_4 + 0.76 PROTON_c_gc_4 + 0.5 aADP_c_gc_4 + 0.09 aL_GLUTAMATE_5_P_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_me_1,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_me_1,2_KETOGLUTARATE_c_me_1 + TYR_c_me_1 <=> GLT_c_me_1 + 0.53 PROTON_c_me_1 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_me_1 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_me_2,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_me_2,2_KETOGLUTARATE_c_me_2 + TYR_c_me_2 <=> GLT_c_me_2 + 0.53 PROTON_c_me_2 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_me_2 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_me_3,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_me_3,2_KETOGLUTARATE_c_me_3 + TYR_c_me_3 <=> GLT_c_me_3 + 0.53 PROTON_c_me_3 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_me_3 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_me_4,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_me_4,2_KETOGLUTARATE_c_me_4 + TYR_c_me_4 <=> GLT_c_me_4 + 0.53 PROTON_c_me_4 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_me_4 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_1,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_gc_1,2_KETOGLUTARATE_c_gc_1 + TYR_c_gc_1 <=> GLT_c_gc_1 + 0.53 PROTON_c_gc_1 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_gc_1 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_2,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_gc_2,2_KETOGLUTARATE_c_gc_2 + TYR_c_gc_2 <=> GLT_c_gc_2 + 0.53 PROTON_c_gc_2 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_gc_2 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_3,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_gc_3,2_KETOGLUTARATE_c_gc_3 + TYR_c_gc_3 <=> GLT_c_gc_3 + 0.53 PROTON_c_gc_3 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_gc_3 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_4,TYROSINE-AMINOTRANSFERASE-RXN:Tyrosine aminotransferase_gc_4,2_KETOGLUTARATE_c_gc_4 + TYR_c_gc_4 <=> GLT_c_gc_4 + 0.53 PROTON_c_gc_4 + 0.53 P_HYDROXY_PHENYLPYRUVATE_c_gc_4 + 0.47 aP_HYDROXY_PHENYLPYRUVATE_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_me_1,unlProtHYPO_c_me_1,X_H_t_me_1 --> PROTON_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_me_2,unlProtHYPO_c_me_2,X_H_t_me_2 --> PROTON_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_me_3,unlProtHYPO_c_me_3,X_H_t_me_3 --> PROTON_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_me_4,unlProtHYPO_c_me_4,X_H_t_me_4 --> PROTON_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_gc_1,unlProtHYPO_c_gc_1,X_H_t_gc_1 --> PROTON_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_gc_2,unlProtHYPO_c_gc_2,X_H_t_gc_2 --> PROTON_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_gc_3,unlProtHYPO_c_gc_3,X_H_t_gc_3 --> PROTON_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
unlProtHYPO_c_gc_4,unlProtHYPO_c_gc_4,X_H_t_gc_4 --> PROTON_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_1,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_me_1,GLC_6_P_c_me_1 --> 1_L_MYO_INOSITOL_1_P_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_2,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_me_2,GLC_6_P_c_me_2 --> 1_L_MYO_INOSITOL_1_P_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_3,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_me_3,GLC_6_P_c_me_3 --> 1_L_MYO_INOSITOL_1_P_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_4,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_me_4,GLC_6_P_c_me_4 --> 1_L_MYO_INOSITOL_1_P_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_1,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_gc_1,GLC_6_P_c_gc_1 --> 1_L_MYO_INOSITOL_1_P_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_2,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_gc_2,GLC_6_P_c_gc_2 --> 1_L_MYO_INOSITOL_1_P_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_3,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_gc_3,GLC_6_P_c_gc_3 --> 1_L_MYO_INOSITOL_1_P_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_4,MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN:myo-inositol-1-phosphate synthase_gc_4,GLC_6_P_c_gc_4 --> 1_L_MYO_INOSITOL_1_P_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_me_1,pCYS_biomass_me_1,CYS_tRNAs_c_me_1 + 2.0 PROTON_c_me_1 + pCYS_b_me_1 <-- Charged_CYS_tRNAs_c_me_1 + Protein_polymerisation_cost_c_me_1 + Protein_processing_cost_c_me_1 + Protein_tranlocation_cost_c_me_1 + WATER_c_me_1,biomass_me_1,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_me_2,pCYS_biomass_me_2,CYS_tRNAs_c_me_2 + 2.0 PROTON_c_me_2 + pCYS_b_me_2 <-- Charged_CYS_tRNAs_c_me_2 + Protein_polymerisation_cost_c_me_2 + Protein_processing_cost_c_me_2 + Protein_tranlocation_cost_c_me_2 + WATER_c_me_2,biomass_me_2,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_me_3,pCYS_biomass_me_3,CYS_tRNAs_c_me_3 + 2.0 PROTON_c_me_3 + pCYS_b_me_3 <-- Charged_CYS_tRNAs_c_me_3 + Protein_polymerisation_cost_c_me_3 + Protein_processing_cost_c_me_3 + Protein_tranlocation_cost_c_me_3 + WATER_c_me_3,biomass_me_3,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_me_4,pCYS_biomass_me_4,CYS_tRNAs_c_me_4 + 2.0 PROTON_c_me_4 + pCYS_b_me_4 <-- Charged_CYS_tRNAs_c_me_4 + Protein_polymerisation_cost_c_me_4 + Protein_processing_cost_c_me_4 + Protein_tranlocation_cost_c_me_4 + WATER_c_me_4,biomass_me_4,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_gc_1,pCYS_biomass_gc_1,CYS_tRNAs_c_gc_1 + 2.0 PROTON_c_gc_1 + pCYS_b_gc_1 <-- Charged_CYS_tRNAs_c_gc_1 + Protein_polymerisation_cost_c_gc_1 + Protein_processing_cost_c_gc_1 + Protein_tranlocation_cost_c_gc_1 + WATER_c_gc_1,biomass_gc_1,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_gc_2,pCYS_biomass_gc_2,CYS_tRNAs_c_gc_2 + 2.0 PROTON_c_gc_2 + pCYS_b_gc_2 <-- Charged_CYS_tRNAs_c_gc_2 + Protein_polymerisation_cost_c_gc_2 + Protein_processing_cost_c_gc_2 + Protein_tranlocation_cost_c_gc_2 + WATER_c_gc_2,biomass_gc_2,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_gc_3,pCYS_biomass_gc_3,CYS_tRNAs_c_gc_3 + 2.0 PROTON_c_gc_3 + pCYS_b_gc_3 <-- Charged_CYS_tRNAs_c_gc_3 + Protein_polymerisation_cost_c_gc_3 + Protein_processing_cost_c_gc_3 + Protein_tranlocation_cost_c_gc_3 + WATER_c_gc_3,biomass_gc_3,0.0,NA,NA,0.0,NA,NA
pCYS_biomass_gc_4,pCYS_biomass_gc_4,CYS_tRNAs_c_gc_4 + 2.0 PROTON_c_gc_4 + pCYS_b_gc_4 <-- Charged_CYS_tRNAs_c_gc_4 + Protein_polymerisation_cost_c_gc_4 + Protein_processing_cost_c_gc_4 + Protein_tranlocation_cost_c_gc_4 + WATER_c_gc_4,biomass_gc_4,0.0,NA,NA,0.0,NA,NA
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_1,3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN:NIL_me_1,3_HYDROXY_PROPIONATE_m_me_1 + NAD_m_me_1 --> MALONATE_S_ALD_m_me_1 + NADH_m_me_1 + PROTON_m_me_1,m_me_1,-4.473223470739066e-17,NA,NA,0.0,NA,NA
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_2,3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN:NIL_me_2,3_HYDROXY_PROPIONATE_m_me_2 + NAD_m_me_2 --> MALONATE_S_ALD_m_me_2 + NADH_m_me_2 + PROTON_m_me_2,m_me_2,0.0,NA,NA,-6.0258011545217585e-18,NA,NA
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_3,3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN:NIL_me_3,3_HYDROXY_PROPIONATE_m_me_3 + NAD_m_me_3 --> MALONATE_S_ALD_m_me_3 + NADH_m_me_3 + PROTON_m_me_3,m_me_3,0.0,NA,NA,0.0,NA,NA
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_4,3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN:NIL_me_4,3_HYDROXY_PROPIONATE_m_me_4 + NAD_m_me_4 --> MALONATE_S_ALD_m_me_4 + NADH_m_me_4 + PROTON_m_me_4,m_me_4,0.0,NA,NA,-5.974711181865152e-17,NA,NA
