Reaction ID,Reaction Name,Equation,Compartment,realisticmodelnoaperture_pfba,realisticmodelnoaperture_max,realisticmodelnoaperture_min,realisticmodel_pfba,realisticmodel_max,realisticmodel_min,starchknockoutmodelnoaperture_pfba,starchknockoutmodelnoaperture_max,starchknockoutmodelnoaperture_min,starchknockoutmodel_pfba,starchknockoutmodel_max,starchknockoutmodel_min
ATP_AMP_mc_gc_1,ATP_AMP_mc_gc_1,AMP_c_gc_1 + 0.9 ATP_m_gc_1 + 0.35 PROTON_c_gc_1 + 0.1 aATP_m_gc_1 <=> AMP_m_gc_1 + 0.65 ATP_c_gc_1 + 0.1 PROTON_m_gc_1 + 0.35 aATP_c_gc_1,mc_gc_1,0.00038021155193243284,NA,NA,6.336462970800526e-17,NA,NA,1.0830737863465362e-17,NA,NA,0.0,NA,NA
ATP_AMP_mc_gc_2,ATP_AMP_mc_gc_2,AMP_c_gc_2 + 0.9 ATP_m_gc_2 + 0.35 PROTON_c_gc_2 + 0.1 aATP_m_gc_2 <=> AMP_m_gc_2 + 0.65 ATP_c_gc_2 + 0.1 PROTON_m_gc_2 + 0.35 aATP_c_gc_2,mc_gc_2,-3.573159692463943e-16,NA,NA,0.0,NA,NA,0.0,NA,NA,6.964077208548268e-16,NA,NA
ATP_AMP_mc_gc_3,ATP_AMP_mc_gc_3,AMP_c_gc_3 + 0.9 ATP_m_gc_3 + 0.35 PROTON_c_gc_3 + 0.1 aATP_m_gc_3 <=> AMP_m_gc_3 + 0.65 ATP_c_gc_3 + 0.1 PROTON_m_gc_3 + 0.35 aATP_c_gc_3,mc_gc_3,-4.107867249552094e-15,NA,NA,2.827854998864258e-16,NA,NA,0.0,NA,NA,0.0,NA,NA
ATP_AMP_mc_gc_4,ATP_AMP_mc_gc_4,AMP_c_gc_4 + 0.9 ATP_m_gc_4 + 0.35 PROTON_c_gc_4 + 0.1 aATP_m_gc_4 <=> AMP_m_gc_4 + 0.65 ATP_c_gc_4 + 0.1 PROTON_m_gc_4 + 0.35 aATP_c_gc_4,mc_gc_4,3.478694445319657e-16,NA,NA,-6.616557536261649e-16,NA,NA,3.8471758406746365e-05,NA,NA,5.0378972147338825e-11,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_me_1,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_me_1,METHYLENE_THF_c_me_1 + NADP_c_me_1 --> 5_10_METHENYL_THF_c_me_1 + NADPH_c_me_1,c_me_1,0.001157604497300971,NA,NA,0.0011573457910325825,NA,NA,0.0011576044973029675,NA,NA,0.0011573295830815222,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_me_2,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_me_2,METHYLENE_THF_c_me_2 + NADP_c_me_2 --> 5_10_METHENYL_THF_c_me_2 + NADPH_c_me_2,c_me_2,0.0034728134919029116,NA,NA,0.0034720373731017273,NA,NA,0.0034728134919029103,NA,NA,0.003471988749248467,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_me_3,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_me_3,METHYLENE_THF_c_me_3 + NADP_c_me_3 --> 5_10_METHENYL_THF_c_me_3 + NADPH_c_me_3,c_me_3,0.003472813491902913,NA,NA,0.003472037373101728,NA,NA,0.0034728134916982,NA,NA,0.0034719887492484724,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_me_4,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_me_4,METHYLENE_THF_c_me_4 + NADP_c_me_4 --> 5_10_METHENYL_THF_c_me_4 + NADPH_c_me_4,c_me_4,0.0011576044973009706,NA,NA,0.001157345791033943,NA,NA,0.001157604497301601,NA,NA,0.0011573295830828263,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_gc_1,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_gc_1,METHYLENE_THF_c_gc_1 + NADP_c_gc_1 --> 5_10_METHENYL_THF_c_gc_1 + NADPH_c_gc_1,c_gc_1,0.0,NA,NA,-4.067271306643419e-19,NA,NA,0.0,NA,NA,0.0,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_gc_2,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_gc_2,METHYLENE_THF_c_gc_2 + NADP_c_gc_2 --> 5_10_METHENYL_THF_c_gc_2 + NADPH_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA,-8.001169658248835e-18,NA,NA,0.0,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_gc_3,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_gc_3,METHYLENE_THF_c_gc_3 + NADP_c_gc_3 --> 5_10_METHENYL_THF_c_gc_3 + NADPH_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
METHYLENETHFDEHYDROG_NADP_RXN_c_gc_4,METHYLENETHFDEHYDROG-NADP-RXN:Methylenetetrahydrofolate dehydrogenase (NADP+)_gc_4,METHYLENE_THF_c_gc_4 + NADP_c_gc_4 --> 5_10_METHENYL_THF_c_gc_4 + NADPH_c_gc_4,c_gc_4,-3.1476369449119495e-30,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_me_1,GLN_PROTON_vc_me_1,GLN_c_me_1 + PROTON_v_me_1 --> GLN_v_me_1 + PROTON_c_me_1,vc_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_me_2,GLN_PROTON_vc_me_2,GLN_c_me_2 + PROTON_v_me_2 --> GLN_v_me_2 + PROTON_c_me_2,vc_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_me_3,GLN_PROTON_vc_me_3,GLN_c_me_3 + PROTON_v_me_3 --> GLN_v_me_3 + PROTON_c_me_3,vc_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_me_4,GLN_PROTON_vc_me_4,GLN_c_me_4 + PROTON_v_me_4 --> GLN_v_me_4 + PROTON_c_me_4,vc_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_gc_1,GLN_PROTON_vc_gc_1,GLN_c_gc_1 + PROTON_v_gc_1 --> GLN_v_gc_1 + PROTON_c_gc_1,vc_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLN_PROTON_vc_gc_2,GLN_PROTON_vc_gc_2,GLN_c_gc_2 + PROTON_v_gc_2 --> GLN_v_gc_2 + PROTON_c_gc_2,vc_gc_2,0.0,NA,NA,0.0,NA,NA,8.001169658248835e-18,NA,NA,0.0,NA,NA
GLN_PROTON_vc_gc_3,GLN_PROTON_vc_gc_3,GLN_c_gc_3 + PROTON_v_gc_3 --> GLN_v_gc_3 + PROTON_c_gc_3,vc_gc_3,1.06256645989164e-15,NA,NA,0.0,NA,NA,-3.478769416629928e-19,NA,NA,-5.26648922376779e-20,NA,NA
GLN_PROTON_vc_gc_4,GLN_PROTON_vc_gc_4,GLN_c_gc_4 + PROTON_v_gc_4 --> GLN_v_gc_4 + PROTON_c_gc_4,vc_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SPONTPRO_RXN_c_me_1,SPONTPRO-RXN:NIL_me_1,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_me_1 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_me_1 + WATER_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SPONTPRO_RXN_c_me_2,SPONTPRO-RXN:NIL_me_2,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_me_2 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_me_2 + WATER_c_me_2,c_me_2,0.003472813491902274,NA,NA,0.0034720373731017256,NA,NA,0.0034728134919026544,NA,NA,0.003471988749248468,NA,NA
SPONTPRO_RXN_c_me_3,SPONTPRO-RXN:NIL_me_3,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_me_3 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_me_3 + WATER_c_me_3,c_me_3,0.0046807486195038816,NA,NA,0.0046797025463544955,NA,NA,0.004680748619521313,NA,NA,0.004679637009856208,NA,NA
SPONTPRO_RXN_c_me_4,SPONTPRO-RXN:NIL_me_4,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_me_4 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_me_4 + WATER_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SPONTPRO_RXN_c_gc_1,SPONTPRO-RXN:NIL_gc_1,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_gc_1 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_gc_1 + WATER_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SPONTPRO_RXN_c_gc_2,SPONTPRO-RXN:NIL_gc_2,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_gc_2 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_gc_2 + WATER_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SPONTPRO_RXN_c_gc_3,SPONTPRO-RXN:NIL_gc_3,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_gc_3 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_gc_3 + WATER_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,-1.2777014884893889e-18,NA,NA
SPONTPRO_RXN_c_gc_4,SPONTPRO-RXN:NIL_gc_4,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c_gc_4 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c_gc_4 + WATER_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ARG_mc_me_1,ARG_mc_me_1,ARG_m_me_1 <=> ARG_c_me_1,mc_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ARG_mc_me_2,ARG_mc_me_2,ARG_m_me_2 <=> ARG_c_me_2,mc_me_2,-6.418114358884431e-16,NA,NA,0.0,NA,NA,-2.5739061733309317e-16,NA,NA,0.0,NA,NA
ARG_mc_me_3,ARG_mc_me_3,ARG_m_me_3 <=> ARG_c_me_3,mc_me_3,-1.7431732531289936e-14,NA,NA,0.0,NA,NA,0.0,NA,NA,-4.21863809821376e-16,NA,NA
ARG_mc_me_4,ARG_mc_me_4,ARG_m_me_4 <=> ARG_c_me_4,mc_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ARG_mc_gc_1,ARG_mc_gc_1,ARG_m_gc_1 <=> ARG_c_gc_1,mc_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ARG_mc_gc_2,ARG_mc_gc_2,ARG_m_gc_2 <=> ARG_c_gc_2,mc_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2.6868969051230004e-10,NA,NA
ARG_mc_gc_3,ARG_mc_gc_3,ARG_m_gc_3 <=> ARG_c_gc_3,mc_gc_3,0.0,NA,NA,3.729482335840915e-16,NA,NA,0.0,NA,NA,0.0,NA,NA
ARG_mc_gc_4,ARG_mc_gc_4,ARG_m_gc_4 <=> ARG_c_gc_4,mc_gc_4,0.0,NA,NA,-7.148174477028437e-16,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_me_1,HYPO Phytol -greater_than Phytenate_me_1,2.0 NAD_p_me_1 + PHYTOL_p_me_1 + WATER_p_me_1 --> CPD_14927_p_me_1 + 2.0 NADH_p_me_1 + 3.0 PROTON_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_me_2,HYPO Phytol -greater_than Phytenate_me_2,2.0 NAD_p_me_2 + PHYTOL_p_me_2 + WATER_p_me_2 --> CPD_14927_p_me_2 + 2.0 NADH_p_me_2 + 3.0 PROTON_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_me_3,HYPO Phytol -greater_than Phytenate_me_3,2.0 NAD_p_me_3 + PHYTOL_p_me_3 + WATER_p_me_3 --> CPD_14927_p_me_3 + 2.0 NADH_p_me_3 + 3.0 PROTON_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_me_4,HYPO Phytol -greater_than Phytenate_me_4,2.0 NAD_p_me_4 + PHYTOL_p_me_4 + WATER_p_me_4 --> CPD_14927_p_me_4 + 2.0 NADH_p_me_4 + 3.0 PROTON_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_gc_1,HYPO Phytol -greater_than Phytenate_gc_1,2.0 NAD_p_gc_1 + PHYTOL_p_gc_1 + WATER_p_gc_1 --> CPD_14927_p_gc_1 + 2.0 NADH_p_gc_1 + 3.0 PROTON_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_gc_2,HYPO Phytol -greater_than Phytenate_gc_2,2.0 NAD_p_gc_2 + PHYTOL_p_gc_2 + WATER_p_gc_2 --> CPD_14927_p_gc_2 + 2.0 NADH_p_gc_2 + 3.0 PROTON_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,-2.923834520613614e-17,NA,NA
Phytol_degradation_p_gc_3,HYPO Phytol -greater_than Phytenate_gc_3,2.0 NAD_p_gc_3 + PHYTOL_p_gc_3 + WATER_p_gc_3 --> CPD_14927_p_gc_3 + 2.0 NADH_p_gc_3 + 3.0 PROTON_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Phytol_degradation_p_gc_4,HYPO Phytol -greater_than Phytenate_gc_4,2.0 NAD_p_gc_4 + PHYTOL_p_gc_4 + WATER_p_gc_4 --> CPD_14927_p_gc_4 + 2.0 NADH_p_gc_4 + 3.0 PROTON_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SER_pc_me_1,SER_pc_me_1,SER_p_me_1 <=> SER_c_me_1,pc_me_1,0.012107918206349712,NA,NA,0.01210521227843605,NA,NA,0.012107918206350517,NA,NA,0.012105042752015549,NA,NA
SER_pc_me_2,SER_pc_me_2,SER_p_me_2 <=> SER_c_me_2,pc_me_2,0.03979656811095102,NA,NA,0.03978767420841188,NA,NA,0.039796568110951,NA,NA,0.03978711700529931,NA,NA
SER_pc_me_3,SER_pc_me_3,SER_p_me_3 <=> SER_c_me_3,pc_me_3,0.042212438366187814,NA,NA,0.04220300455491741,NA,NA,0.04221243836618788,NA,NA,0.042202413526515346,NA,NA
SER_pc_me_4,SER_pc_me_4,SER_p_me_4 <=> SER_c_me_4,pc_me_4,0.010731308319652424,NA,NA,0.010728910042242705,NA,NA,0.010731308319749925,NA,NA,0.010728759790130916,NA,NA
SER_pc_gc_1,SER_pc_gc_1,SER_p_gc_1 <=> SER_c_gc_1,pc_gc_1,2.784248244109287e-19,NA,NA,-1.0168178266608548e-19,NA,NA,4.8456331330999214e-14,NA,NA,-1.0094104345554962e-19,NA,NA
SER_pc_gc_2,SER_pc_gc_2,SER_p_gc_2 <=> SER_c_gc_2,pc_gc_2,6.463344711550445e-32,NA,NA,0.021453039393668633,NA,NA,8.001169658248837e-18,NA,NA,0.02145304019972936,NA,NA
SER_pc_gc_3,SER_pc_gc_3,SER_p_gc_3 <=> SER_c_gc_3,pc_gc_3,1.7313934303631157e-15,NA,NA,0.0,NA,NA,-4.4031669365261454e-11,NA,NA,7.441655022870631e-19,NA,NA
SER_pc_gc_4,SER_pc_gc_4,SER_p_gc_4 <=> SER_c_gc_4,pc_gc_4,-2.144210067147779e-15,NA,NA,2.144452343108531e-15,NA,NA,-3.5602034884397105e-14,NA,NA,-1.3434392775807181e-10,NA,NA
MAL_ce_me_1,MAL R/S-Type Anion Channel_me_1,MAL_c_me_1 + 0.3 PROTON_e_me_1 --> 0.7 MAL_e_me_1 + 0.3 aMAL_e_me_1,ce_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_me_2,MAL R/S-Type Anion Channel_me_2,MAL_c_me_2 + 0.3 PROTON_e_me_2 --> 0.7 MAL_e_me_2 + 0.3 aMAL_e_me_2,ce_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_me_3,MAL R/S-Type Anion Channel_me_3,MAL_c_me_3 + 0.3 PROTON_e_me_3 --> 0.7 MAL_e_me_3 + 0.3 aMAL_e_me_3,ce_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_me_4,MAL R/S-Type Anion Channel_me_4,MAL_c_me_4 + 0.3 PROTON_e_me_4 --> 0.7 MAL_e_me_4 + 0.3 aMAL_e_me_4,ce_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_gc_1,MAL R/S-Type Anion Channel_gc_1,MAL_c_gc_1 + 0.3 PROTON_e_gc_1 --> 0.7 MAL_e_gc_1 + 0.3 aMAL_e_gc_1,ce_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_gc_2,MAL R/S-Type Anion Channel_gc_2,MAL_c_gc_2 + 0.3 PROTON_e_gc_2 --> 0.7 MAL_e_gc_2 + 0.3 aMAL_e_gc_2,ce_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_gc_3,MAL R/S-Type Anion Channel_gc_3,MAL_c_gc_3 + 0.3 PROTON_e_gc_3 --> 0.7 MAL_e_gc_3 + 0.3 aMAL_e_gc_3,ce_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ce_gc_4,MAL R/S-Type Anion Channel_gc_4,MAL_c_gc_4 + 0.3 PROTON_e_gc_4 --> 0.7 MAL_e_gc_4 + 0.3 aMAL_e_gc_4,ce_gc_4,0.0,NA,NA,0.0,NA,NA,-5.968524935547191e-19,NA,NA,0.0,NA,NA
K_ce_gc_1,Apoplastic Outward-Rectifying K+ Channel_1,K_c_gc_1 --> K_e_gc_1,ce_gc_1,0.0,NA,NA,0.0004703095821625749,NA,NA,0.0,NA,NA,0.00034785349238575935,NA,NA
K_ce_gc_2,Apoplastic Outward-Rectifying K+ Channel_2,K_c_gc_2 --> K_e_gc_2,ce_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
K_ce_gc_3,Apoplastic Outward-Rectifying K+ Channel_3,K_c_gc_3 --> K_e_gc_3,ce_gc_3,0.0,NA,NA,0.05871287992091133,NA,NA,5.774588645014442e-14,NA,NA,0.04006381396204945,NA,NA
K_ce_gc_4,Apoplastic Outward-Rectifying K+ Channel_4,K_c_gc_4 --> K_e_gc_4,ce_gc_4,4.065795853445361e-16,NA,NA,0.0005050727043021464,NA,NA,0.0,NA,NA,0.0006275289781821658,NA,NA
K_PROTON_ec_gc_1,H+-Coupled K+ Symport_1,K_e_gc_1 + PROTON_e_gc_1 --> K_c_gc_1 + PROTON_c_gc_1,ec_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
K_PROTON_ec_gc_2,H+-Coupled K+ Symport_2,K_e_gc_2 + PROTON_e_gc_2 --> K_c_gc_2 + PROTON_c_gc_2,ec_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
K_PROTON_ec_gc_3,H+-Coupled K+ Symport_3,K_e_gc_3 + PROTON_e_gc_3 --> K_c_gc_3 + PROTON_c_gc_3,ec_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
K_PROTON_ec_gc_4,H+-Coupled K+ Symport_4,K_e_gc_4 + PROTON_e_gc_4 --> K_c_gc_4 + PROTON_c_gc_4,ec_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ec_gc_1,Cl Apoplastic Import Channel_1,Cl_e_gc_1 --> Cl_c_gc_1,ec_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ec_gc_2,Cl Apoplastic Import Channel_2,Cl_e_gc_2 --> Cl_c_gc_2,ec_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ec_gc_3,Cl Apoplastic Import Channel_3,Cl_e_gc_3 --> Cl_c_gc_3,ec_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ec_gc_4,Cl Apoplastic Import Channel_4,Cl_e_gc_4 --> Cl_c_gc_4,ec_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_PROTON_ec_gc_1,H+-Coupled Cl- Symport_1,2.0 Cl_e_gc_1 + PROTON_e_gc_1 --> 2.0 Cl_c_gc_1 + PROTON_c_gc_1,ec_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_PROTON_ec_gc_2,H+-Coupled Cl- Symport_2,2.0 Cl_e_gc_2 + PROTON_e_gc_2 --> 2.0 Cl_c_gc_2 + PROTON_c_gc_2,ec_gc_2,0.0,NA,NA,0.18939264,NA,NA,2.054813632265576e-16,NA,NA,0.18939264,NA,NA
Cl_PROTON_ec_gc_3,H+-Coupled Cl- Symport_3,2.0 Cl_e_gc_3 + PROTON_e_gc_3 --> 2.0 Cl_c_gc_3 + PROTON_c_gc_3,ec_gc_3,0.0,NA,NA,0.0,NA,NA,-8.933972314198153e-18,NA,NA,0.0,NA,NA
Cl_PROTON_ec_gc_4,H+-Coupled Cl- Symport_4,2.0 Cl_e_gc_4 + PROTON_e_gc_4 --> 2.0 Cl_c_gc_4 + PROTON_c_gc_4,ec_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ce_gc_1,Cl- R/S-Type Anion Channel_1,Cl_c_gc_1 --> Cl_e_gc_1,ce_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ce_gc_2,Cl- R/S-Type Anion Channel_2,Cl_c_gc_2 --> Cl_e_gc_2,ce_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
Cl_ce_gc_3,Cl- R/S-Type Anion Channel_3,Cl_c_gc_3 --> Cl_e_gc_3,ce_gc_3,0.0,NA,NA,0.016468925217391298,NA,NA,0.0,NA,NA,0.016468925217391298,NA,NA
Cl_ce_gc_4,Cl- R/S-Type Anion Channel_4,Cl_c_gc_4 --> Cl_e_gc_4,ce_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ATPASE_ec_gc_1,MAL_ATPASE_ec_gc_1,0.65 ATP_c_gc_1 + 0.7 MAL_e_gc_1 + WATER_c_gc_1 + 0.35 aATP_c_gc_1 + 0.3 aMAL_e_gc_1 --> ADP_c_gc_1 + MAL_c_gc_1 + 0.85 PROTON_c_gc_1 + 0.7 Pi_c_gc_1 + 0.3 aPi_c_gc_1,ec_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ATPASE_ec_gc_2,MAL_ATPASE_ec_gc_2,0.65 ATP_c_gc_2 + 0.7 MAL_e_gc_2 + WATER_c_gc_2 + 0.35 aATP_c_gc_2 + 0.3 aMAL_e_gc_2 --> ADP_c_gc_2 + MAL_c_gc_2 + 0.85 PROTON_c_gc_2 + 0.7 Pi_c_gc_2 + 0.3 aPi_c_gc_2,ec_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ATPASE_ec_gc_3,MAL_ATPASE_ec_gc_3,0.65 ATP_c_gc_3 + 0.7 MAL_e_gc_3 + WATER_c_gc_3 + 0.35 aATP_c_gc_3 + 0.3 aMAL_e_gc_3 --> ADP_c_gc_3 + MAL_c_gc_3 + 0.85 PROTON_c_gc_3 + 0.7 Pi_c_gc_3 + 0.3 aPi_c_gc_3,ec_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
MAL_ATPASE_ec_gc_4,MAL_ATPASE_ec_gc_4,0.65 ATP_c_gc_4 + 0.7 MAL_e_gc_4 + WATER_c_gc_4 + 0.35 aATP_c_gc_4 + 0.3 aMAL_e_gc_4 --> ADP_c_gc_4 + MAL_c_gc_4 + 0.85 PROTON_c_gc_4 + 0.7 Pi_c_gc_4 + 0.3 aPi_c_gc_4,ec_gc_4,0.0,NA,NA,0.0,NA,NA,-5.968524935547191e-19,NA,NA,0.0,NA,NA
GLC_ce_gc_1,Glucose Apoplastic Exporter_1,GLC_c_gc_1 --> GLC_e_gc_1,ce_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
GLC_ce_gc_2,Glucose Apoplastic Exporter_2,GLC_c_gc_2 --> GLC_e_gc_2,ce_gc_2,0.0,NA,NA,0.0,NA,NA,-1.0318172510912074e-15,NA,NA,0.0,NA,NA
GLC_ce_gc_3,Glucose Apoplastic Exporter_3,GLC_c_gc_3 --> GLC_e_gc_3,ce_gc_3,0.0,NA,NA,0.026562782608695643,NA,NA,0.0,NA,NA,0.026562782608695643,NA,NA
GLC_ce_gc_4,Glucose Apoplastic Exporter_4,GLC_c_gc_4 --> GLC_e_gc_4,ce_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SUCROSE_ce_gc_1,Sucrose Apoplastic Exporter_1,SUCROSE_c_gc_1 --> SUCROSE_e_gc_1,ce_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
SUCROSE_ce_gc_2,Sucrose Apoplastic Exporter_2,SUCROSE_c_gc_2 --> SUCROSE_e_gc_2,ce_gc_2,0.004397541284405964,NA,NA,0.0,NA,NA,0.003989960733298358,NA,NA,0.0,NA,NA
SUCROSE_ce_gc_3,Sucrose Apoplastic Exporter_3,SUCROSE_c_gc_3 --> SUCROSE_e_gc_3,ce_gc_3,0.0041790978106439215,NA,NA,0.002656278260869564,NA,NA,0.004196818704124459,NA,NA,0.040616619496342966,NA,NA
SUCROSE_ce_gc_4,Sucrose Apoplastic Exporter_4,SUCROSE_c_gc_4 --> SUCROSE_e_gc_4,ce_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
FRU_PROTON_ec_gc_1,H+-Coupled Fructose Symport_1,FRU_e_gc_1 + PROTON_e_gc_1 --> FRU_c_gc_1 + PROTON_c_gc_1,ec_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0006991277622005616,NA,NA
