,fba1,upb1,lob1
2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c_gc_4,0.0,9715.0,0.0
ORNCARBAMTRANSFER_RXN_p_me_1,0.0,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_me_2,0.031248918231994088,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_me_3,0.0034721020257771234,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_me_4,0.0,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_gc_1,0.0,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_gc_2,0.0,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_gc_3,2.083967617809411e-12,9715.0,-1000.0
ORNCARBAMTRANSFER_RXN_p_gc_4,0.0,9715.0,-1000.0
IPP_biosynthesis_c_me_1,0.0,9715.0,0.0
IPP_biosynthesis_c_me_2,0.0,9715.0,0.0
IPP_biosynthesis_c_me_3,0.0,9715.0,0.0
IPP_biosynthesis_c_me_4,0.0,9715.0,0.0
IPP_biosynthesis_c_gc_1,0.0,9715.0,0.0
IPP_biosynthesis_c_gc_2,0.0,9715.0,0.0
IPP_biosynthesis_c_gc_3,0.0,9715.0,0.0
IPP_biosynthesis_c_gc_4,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_1,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_2,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_3,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_me_4,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_1,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_2,0.0,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_3,-1.016369101868073e-11,9715.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_gc_4,9.74026622575276e-12,9715.0,0.0
HISTOLDEHYD_RXN_p_me_1,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_me_2,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_me_3,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_me_4,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_gc_1,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_gc_2,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_gc_3,0.0,9715.0,0.0
HISTOLDEHYD_RXN_p_gc_4,0.0,9715.0,0.0
RXN0_5330_NADP_c_me_1,0.0,9715.0,0.0
RXN0_5330_NADP_c_me_2,0.0,9715.0,0.0
RXN0_5330_NADP_c_me_3,0.0,9715.0,0.0
RXN0_5330_NADP_c_me_4,0.0,9715.0,0.0
RXN0_5330_NADP_c_gc_1,0.0,9715.0,0.0
RXN0_5330_NADP_c_gc_2,0.0,9715.0,0.0
RXN0_5330_NADP_c_gc_3,0.0,9715.0,0.0
RXN0_5330_NADP_c_gc_4,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_me_1,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_me_2,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_me_3,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_me_4,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_gc_1,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_gc_2,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_gc_3,0.0,9715.0,0.0
HISTALDEHYD_RXN_p_gc_4,0.0,9715.0,0.0
RXN_14903_mi_me_1,0.0,9715.0,0.0
RXN_14903_mi_me_2,0.0,9715.0,0.0
RXN_14903_mi_me_3,0.0,9715.0,0.0
RXN_14903_mi_me_4,0.0,9715.0,0.0
RXN_14903_mi_gc_1,1.2189255749997576e-17,9715.0,0.0
RXN_14903_mi_gc_2,0.0,9715.0,0.0
RXN_14903_mi_gc_3,0.0,9715.0,0.0
RXN_14903_mi_gc_4,-3.994341505766811e-12,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_1,0.0,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_2,0.03124891823199409,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_3,0.0034721020257771234,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_me_4,0.0,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_1,0.0,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_2,0.0,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_3,-3.664606892073457e-17,9715.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_gc_4,0.0,9715.0,0.0
PROTON_PPi_rev_vc_me_1,0.0,9715.0,0.0
PROTON_PPi_rev_vc_me_2,3.0982554278125187,9715.0,0.0
PROTON_PPi_rev_vc_me_3,2.7167816440458017,9715.0,0.0
PROTON_PPi_rev_vc_me_4,0.0,9715.0,0.0
PROTON_PPi_rev_vc_gc_1,0.0,9715.0,0.0
PROTON_PPi_rev_vc_gc_2,0.0,9715.0,0.0
PROTON_PPi_rev_vc_gc_3,0.0018654816892788423,9715.0,0.0
PROTON_PPi_rev_vc_gc_4,0.0,9715.0,0.0
RXN_9958_NAD_m_me_1,-5.636579519973417e-17,9715.0,0.0
RXN_9958_NAD_m_me_2,-5.813012436470946e-18,9715.0,0.0
RXN_9958_NAD_m_me_3,0.0,9715.0,0.0
RXN_9958_NAD_m_me_4,-5.947938656083175e-17,9715.0,0.0
RXN_9958_NAD_m_gc_1,0.0,9715.0,0.0
RXN_9958_NAD_m_gc_2,0.0,9715.0,0.0
RXN_9958_NAD_m_gc_3,0.0,9715.0,0.0
RXN_9958_NAD_m_gc_4,0.0,9715.0,0.0
GLN_GLU_mc_me_1,0.0,9715.0,-1000.0
GLN_GLU_mc_me_2,0.0,9715.0,-1000.0
GLN_GLU_mc_me_3,1.0675674235316728,9715.0,-1000.0
GLN_GLU_mc_me_4,0.0013763278641693221,9715.0,-1000.0
GLN_GLU_mc_gc_1,6.40722218173807e-19,9715.0,-1000.0
GLN_GLU_mc_gc_2,0.0,9715.0,-1000.0
GLN_GLU_mc_gc_3,6.853864247660054e-13,9715.0,-1000.0
GLN_GLU_mc_gc_4,-1.3136869276085188e-12,9715.0,-1000.0
NADPH_Dehydrogenase_p_me_1,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_me_2,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_me_3,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_me_4,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_gc_1,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_gc_2,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_gc_3,0.0,9715.0,0.0
NADPH_Dehydrogenase_p_gc_4,0.0,9715.0,0.0
CITSYN_RXN_m_me_1,0.8452229043847566,9715.0,0.0
CITSYN_RXN_m_me_2,-8.65119336163093e-18,9715.0,0.0
CITSYN_RXN_m_me_3,0.0,9715.0,0.0
CITSYN_RXN_m_me_4,0.9887348257519354,9715.0,0.0
CITSYN_RXN_m_gc_1,0.0003208775485422836,9715.0,0.0
CITSYN_RXN_m_gc_2,0.10559832589324286,9715.0,0.0
CITSYN_RXN_m_gc_3,0.0,9715.0,0.0
CITSYN_RXN_m_gc_4,0.0003042820063590072,9715.0,0.0
OROTPDECARB_RXN_p_me_1,0.0,9715.0,0.0
OROTPDECARB_RXN_p_me_2,0.0,9715.0,0.0
OROTPDECARB_RXN_p_me_3,0.0,9715.0,0.0
OROTPDECARB_RXN_p_me_4,0.0,9715.0,0.0
OROTPDECARB_RXN_p_gc_1,0.0,9715.0,0.0
OROTPDECARB_RXN_p_gc_2,0.0,9715.0,0.0
OROTPDECARB_RXN_p_gc_3,0.0,9715.0,0.0
OROTPDECARB_RXN_p_gc_4,-5.224724625586658e-28,9715.0,0.0
SUC_ACONITATE_mc_me_1,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_me_2,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_me_3,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_me_4,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_gc_1,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_gc_2,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_gc_3,0.0,9715.0,-1000.0
SUC_ACONITATE_mc_gc_4,0.0,9715.0,-1000.0
K_biomass_me_1,0.0,0.0,-1000.0
K_biomass_me_2,0.0,0.0,-1000.0
K_biomass_me_3,0.0,0.0,-1000.0
K_biomass_me_4,0.0,0.0,-1000.0
K_biomass_gc_1,0.0,0.0,-1000.0
K_biomass_gc_2,0.0,0.0,-1000.0
K_biomass_gc_3,0.0,0.0,-1000.0
K_biomass_gc_4,0.0,0.0,-1000.0
PYRROLINECARBREDUCT_RXN_NADP_c_me_1,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_me_2,8.64309768568496e-14,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_me_3,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_me_4,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_gc_1,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_gc_2,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_gc_3,0.0,9715.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_gc_4,0.0,9715.0,0.0
FUM_PROTON_vc_me_1,0.0,9715.0,-1000.0
FUM_PROTON_vc_me_2,0.0,9715.0,-1000.0
FUM_PROTON_vc_me_3,0.0,9715.0,-1000.0
FUM_PROTON_vc_me_4,0.0,9715.0,-1000.0
FUM_PROTON_vc_gc_1,0.0,9715.0,-1000.0
FUM_PROTON_vc_gc_2,0.0,9715.0,-1000.0
FUM_PROTON_vc_gc_3,0.0,9715.0,-1000.0
FUM_PROTON_vc_gc_4,0.0,9715.0,-1000.0
RXN_9537_p_me_1,0.0,9715.0,0.0
RXN_9537_p_me_2,-7.308059789114151e-19,9715.0,0.0
RXN_9537_p_me_3,0.0,9715.0,0.0
RXN_9537_p_me_4,0.0,9715.0,0.0
RXN_9537_p_gc_1,0.0,9715.0,0.0
RXN_9537_p_gc_2,0.0,9715.0,0.0
RXN_9537_p_gc_3,-9.626892889517703e-18,9715.0,0.0
RXN_9537_p_gc_4,0.0,9715.0,0.0
SER_xc_me_1,0.0,9715.0,-1000.0
SER_xc_me_2,0.0,9715.0,-1000.0
SER_xc_me_3,0.0,9715.0,-1000.0
SER_xc_me_4,0.0,9715.0,-1000.0
SER_xc_gc_1,0.0,9715.0,-1000.0
SER_xc_gc_2,0.0,9715.0,-1000.0
SER_xc_gc_3,-0.0009327408393819784,9715.0,-1000.0
SER_xc_gc_4,0.0,9715.0,-1000.0
TRP_PROTON_vc_me_1,0.0,9715.0,0.0
TRP_PROTON_vc_me_2,0.027776816206216946,9715.0,0.0
TRP_PROTON_vc_me_3,0.0,9715.0,0.0
TRP_PROTON_vc_me_4,0.0,9715.0,0.0
TRP_PROTON_vc_gc_1,0.0,9715.0,0.0
TRP_PROTON_vc_gc_2,0.0,9715.0,0.0
TRP_PROTON_vc_gc_3,0.0,9715.0,0.0
TRP_PROTON_vc_gc_4,0.0,9715.0,0.0
Photon_ep_me_1,0.0,9715.0,0.0
Photon_ep_me_2,1000.0000000000001,9715.0,0.0
Photon_ep_me_3,1000.0,9715.0,0.0
Photon_ep_me_4,0.0,9715.0,0.0
Photon_ep_gc_1,0.0,9715.0,0.0
Photon_ep_gc_2,0.48000000000000004,9715.0,0.0
Photon_ep_gc_3,0.48000000000000004,9715.0,0.0
Photon_ep_gc_4,0.0,9715.0,0.0
AICARTRANSFORM_RXN_p_me_1,0.0011573673419257087,9715.0,0.0
AICARTRANSFORM_RXN_p_me_2,0.003472102025777126,9715.0,0.0
AICARTRANSFORM_RXN_p_me_3,0.0034721020256765016,9715.0,0.0
AICARTRANSFORM_RXN_p_me_4,0.0011573673419257087,9715.0,0.0
AICARTRANSFORM_RXN_p_gc_1,-1.2814444363476155e-18,9715.0,0.0
AICARTRANSFORM_RXN_p_gc_2,0.0,9715.0,0.0
AICARTRANSFORM_RXN_p_gc_3,-2.5409454008848677e-12,9715.0,0.0
AICARTRANSFORM_RXN_p_gc_4,4.870132146764718e-12,9715.0,0.0
SULFITE_OXIDASE_RXN_m_me_1,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_me_2,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_me_3,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_me_4,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_gc_1,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_gc_2,0.0,9715.0,0.0
SULFITE_OXIDASE_RXN_m_gc_3,-3.850757155675556e-17,9715.0,0.0
SULFITE_OXIDASE_RXN_m_gc_4,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_1,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_2,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_3,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_me_4,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_1,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_2,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_3,0.0,9715.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_gc_4,0.0,9715.0,0.0
sGLN_biomass_me_1,0.0,0.0,-1000.0
sGLN_biomass_me_2,0.0,0.0,-1000.0
sGLN_biomass_me_3,0.0,0.0,-1000.0
sGLN_biomass_me_4,0.0,0.0,-1000.0
sGLN_biomass_gc_1,0.0,0.0,-1000.0
sGLN_biomass_gc_2,0.0,0.0,-1000.0
sGLN_biomass_gc_3,0.0,0.0,-1000.0
sGLN_biomass_gc_4,0.0,0.0,-1000.0
RXN_7985_p_me_1,0.0,9715.0,0.0
RXN_7985_p_me_2,0.0,9715.0,0.0
RXN_7985_p_me_3,0.0,9715.0,0.0
RXN_7985_p_me_4,0.0,9715.0,0.0
RXN_7985_p_gc_1,0.0,9715.0,0.0
RXN_7985_p_gc_2,0.0,9715.0,0.0
RXN_7985_p_gc_3,0.0,9715.0,0.0
RXN_7985_p_gc_4,0.0,9715.0,0.0
RIB5PISOM_RXN_p_me_1,-0.3128736149966859,9715.0,-1000.0
RIB5PISOM_RXN_p_me_2,36.885233614250446,9715.0,-1000.0
RIB5PISOM_RXN_p_me_3,38.10018629508103,9715.0,-1000.0
RIB5PISOM_RXN_p_me_4,-0.31647939169784206,9715.0,-1000.0
RIB5PISOM_RXN_p_gc_1,-0.0003092054473485297,9715.0,-1000.0
RIB5PISOM_RXN_p_gc_2,0.0,9715.0,-1000.0
RIB5PISOM_RXN_p_gc_3,0.014980040496262156,9715.0,-1000.0
RIB5PISOM_RXN_p_gc_4,-0.00030428201757668215,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_1,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_2,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_3,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_me_4,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_1,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_2,0.007033864177896794,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_3,-0.001865481680114339,9715.0,-1000.0
2_PERIOD_7_PERIOD_1_PERIOD_90_RXN_c_gc_4,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_me_1,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_me_2,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_me_3,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_me_4,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_gc_1,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_gc_2,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_gc_3,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_mc_gc_4,0.0,9715.0,-1000.0
pPRO_biomass_me_1,0.0,0.0,-1000.0
pPRO_biomass_me_2,0.0,0.0,-1000.0
pPRO_biomass_me_3,0.0,0.0,-1000.0
pPRO_biomass_me_4,0.0,0.0,-1000.0
pPRO_biomass_gc_1,0.0,0.0,-1000.0
pPRO_biomass_gc_2,0.0,0.0,-1000.0
pPRO_biomass_gc_3,0.0,0.0,-1000.0
pPRO_biomass_gc_4,0.0,0.0,-1000.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_1,0.0011573673419257083,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_2,0.003472102025777125,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_3,0.0034721020256765016,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_me_4,0.0011573673419257083,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_1,-1.2814444363476153e-18,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_2,0.0,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_3,-2.5409454008848673e-12,9715.0,0.0
ADENYLOSUCCINATE_SYNTHASE_RXN_p_gc_4,4.870132146764716e-12,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_me_1,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_me_2,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_me_3,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_me_4,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_1,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_2,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_3,0.0,9715.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_gc_4,0.0,9715.0,0.0
OAA_xc_me_1,5.636579519973417e-17,9715.0,-1000.0
OAA_xc_me_2,1.3857148506425106e-17,9715.0,-1000.0
OAA_xc_me_3,0.0,9715.0,-1000.0
OAA_xc_me_4,1.1152384980155953e-16,9715.0,-1000.0
OAA_xc_gc_1,0.0,9715.0,-1000.0
OAA_xc_gc_2,0.0,9715.0,-1000.0
OAA_xc_gc_3,0.0009327408398389983,9715.0,-1000.0
OAA_xc_gc_4,0.0,9715.0,-1000.0
ATPase_tx_me_1,7.685099999999999,9715.0,0.0
ATPase_tx_me_2,7.685099999999999,9715.0,0.0
ATPase_tx_me_3,7.6851,9715.0,0.0
ATPase_tx_me_4,7.685099999999999,9715.0,0.0
ATPase_tx_gc_1,0.0079222,9715.0,0.0
ATPase_tx_gc_2,0.0079222,9715.0,0.0
ATPase_tx_gc_3,0.0079222,9715.0,0.0
ATPase_tx_gc_4,0.0079222,9715.0,0.0
UDPKIN_RXN_c_me_1,-0.3043431252134224,9715.0,-1000.0
UDPKIN_RXN_c_me_2,8.122111167642707,9715.0,-1000.0
UDPKIN_RXN_c_me_3,9.011072678440232,9715.0,-1000.0
UDPKIN_RXN_c_me_4,-0.3211547415867218,9715.0,-1000.0
UDPKIN_RXN_c_gc_1,0.0,9715.0,-1000.0
UDPKIN_RXN_c_gc_2,0.0070338641778967936,9715.0,-1000.0
UDPKIN_RXN_c_gc_3,0.0,9715.0,-1000.0
UDPKIN_RXN_c_gc_4,0.0,9715.0,-1000.0
NADPHox_p_tx_me_1,0.6314402265186317,9715.0,0.0
NADPHox_p_tx_me_2,2.5617000000000876,9715.0,0.0
NADPHox_p_tx_me_3,2.5617,9715.0,0.0
NADPHox_p_tx_me_4,0.6400593893210542,9715.0,0.0
NADPHox_p_tx_gc_1,0.0006184108946970596,9715.0,0.0
NADPHox_p_tx_gc_2,0.0026407333333333333,9715.0,0.0
NADPHox_p_tx_gc_3,0.0026407333333333333,9715.0,0.0
NADPHox_p_tx_gc_4,0.000608564044893631,9715.0,0.0
4_AMINO_BUTYRATE_mc_me_1,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_me_2,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_me_3,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_me_4,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_gc_1,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_gc_2,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_gc_3,0.0,9715.0,-1000.0
4_AMINO_BUTYRATE_mc_gc_4,0.0,9715.0,-1000.0
6PFRUCTPHOS_RXN_c_me_1,0.26212385830619755,9715.0,0.0
6PFRUCTPHOS_RXN_c_me_2,0.0,9715.0,0.0
6PFRUCTPHOS_RXN_c_me_3,0.0,9715.0,0.0
6PFRUCTPHOS_RXN_c_me_4,0.24653478018372524,9715.0,0.0
6PFRUCTPHOS_RXN_c_gc_1,5.836050596875598e-06,9715.0,0.0
6PFRUCTPHOS_RXN_c_gc_2,0.3296403124457427,9715.0,0.0
6PFRUCTPHOS_RXN_c_gc_3,0.0,9715.0,0.0
6PFRUCTPHOS_RXN_c_gc_4,0.0,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_me_1,-5.636579519973417e-17,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_me_2,-7.437078778277393e-19,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_me_3,0.0,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_me_4,-5.947938656083174e-17,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_gc_1,0.0,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_gc_2,0.0,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_gc_3,0.0,9715.0,0.0
3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m_gc_4,0.0,9715.0,0.0
RXN66_3_c_me_1,0.0,9715.0,0.0
RXN66_3_c_me_2,1.3024874820104905e-16,9715.0,0.0
RXN66_3_c_me_3,0.0,9715.0,0.0
RXN66_3_c_me_4,0.0,9715.0,0.0
RXN66_3_c_gc_1,0.0,9715.0,0.0
RXN66_3_c_gc_2,0.0,9715.0,0.0
RXN66_3_c_gc_3,0.0,9715.0,0.0
RXN66_3_c_gc_4,0.0,9715.0,0.0
RXN66_3_m_me_1,0.0,9715.0,0.0
RXN66_3_m_me_2,-1.3024874820104905e-16,9715.0,0.0
RXN66_3_m_me_3,0.0,9715.0,0.0
RXN66_3_m_me_4,0.0,9715.0,0.0
RXN66_3_m_gc_1,0.0,9715.0,0.0
RXN66_3_m_gc_2,0.0,9715.0,0.0
RXN66_3_m_gc_3,-3.8507571557539195e-17,9715.0,0.0
RXN66_3_m_gc_4,0.0,9715.0,0.0
UDPKIN_RXN_p_me_1,0.0,9715.0,-1000.0
UDPKIN_RXN_p_me_2,0.0,9715.0,-1000.0
UDPKIN_RXN_p_me_3,1.7157739614251624e-18,9715.0,-1000.0
UDPKIN_RXN_p_me_4,0.0,9715.0,-1000.0
UDPKIN_RXN_p_gc_1,0.0,9715.0,-1000.0
UDPKIN_RXN_p_gc_2,0.0,9715.0,-1000.0
UDPKIN_RXN_p_gc_3,0.0,9715.0,-1000.0
UDPKIN_RXN_p_gc_4,0.0,9715.0,-1000.0
RXN_10773_c_me_1,0.0,9715.0,0.0
RXN_10773_c_me_2,0.0,9715.0,0.0
RXN_10773_c_me_3,0.0,9715.0,0.0
RXN_10773_c_me_4,0.0,9715.0,0.0
RXN_10773_c_gc_1,0.0,9715.0,0.0
RXN_10773_c_gc_2,0.0,9715.0,0.0
RXN_10773_c_gc_3,0.0,9715.0,0.0
RXN_10773_c_gc_4,0.0,9715.0,0.0
pASN_biomass_me_1,0.0,0.0,-1000.0
pASN_biomass_me_2,0.0,0.0,-1000.0
pASN_biomass_me_3,0.0,0.0,-1000.0
pASN_biomass_me_4,0.0,0.0,-1000.0
pASN_biomass_gc_1,0.0,0.0,-1000.0
pASN_biomass_gc_2,0.0,0.0,-1000.0
pASN_biomass_gc_3,0.0,0.0,-1000.0
pASN_biomass_gc_4,0.0,0.0,-1000.0
Sucrose_ec_me_1,0.0,9715.0,0.0
Sucrose_ec_me_2,0.0,9715.0,0.0
Sucrose_ec_me_3,0.0,9715.0,0.0
Sucrose_ec_me_4,0.0,9715.0,0.0
SUCROSE_PROTON_ec_gc_1,0.00046462310069956604,9715.0,0.0
SUCROSE_PROTON_ec_gc_2,0.30255804327643715,9715.0,0.0
SUCROSE_PROTON_ec_gc_3,0.0,9715.0,0.0
SUCROSE_PROTON_ec_gc_4,0.00020109743335819708,9715.0,0.0
GLY_mc_me_1,0.0,9715.0,-1000.0
GLY_mc_me_2,0.0,9715.0,-1000.0
GLY_mc_me_3,0.0,9715.0,-1000.0
GLY_mc_me_4,-0.0015952883864129358,9715.0,-1000.0
GLY_mc_gc_1,-2.5628888726952303e-18,9715.0,-1000.0
GLY_mc_gc_2,-2.728262432300668e-18,9715.0,-1000.0
GLY_mc_gc_3,1.1248540662060459e-11,9715.0,-1000.0
GLY_mc_gc_4,-6.347544744223859e-12,9715.0,-1000.0
DGDPKIN_RXN_p_me_1,0.0,9715.0,0.0
DGDPKIN_RXN_p_me_2,0.0,9715.0,0.0
DGDPKIN_RXN_p_me_3,0.0,9715.0,0.0
DGDPKIN_RXN_p_me_4,0.0,9715.0,0.0
DGDPKIN_RXN_p_gc_1,0.0,9715.0,0.0
DGDPKIN_RXN_p_gc_2,0.0,9715.0,0.0
DGDPKIN_RXN_p_gc_3,0.0,9715.0,0.0
DGDPKIN_RXN_p_gc_4,0.0,9715.0,0.0
DUDPKIN_RXN_p_me_1,0.0,9715.0,0.0
DUDPKIN_RXN_p_me_2,0.0,9715.0,0.0
DUDPKIN_RXN_p_me_3,-1.7157739614251625e-18,9715.0,0.0
DUDPKIN_RXN_p_me_4,0.0,9715.0,0.0
DUDPKIN_RXN_p_gc_1,0.0,9715.0,0.0
DUDPKIN_RXN_p_gc_2,0.0,9715.0,0.0
DUDPKIN_RXN_p_gc_3,0.0,9715.0,0.0
DUDPKIN_RXN_p_gc_4,-5.224724625586659e-28,9715.0,0.0
RXN_8991_p_me_1,0.005692996525259835,9715.0,0.0
RXN_8991_p_me_2,0.0034721020257771286,9715.0,0.0
RXN_8991_p_me_3,0.004679789686916993,9715.0,0.0
RXN_8991_p_me_4,0.030592036941412905,9715.0,0.0
RXN_8991_p_gc_1,0.0,9715.0,0.0
RXN_8991_p_gc_2,0.0,9715.0,0.0
RXN_8991_p_gc_3,0.0,9715.0,0.0
RXN_8991_p_gc_4,0.0,9715.0,0.0
